id,x,y,weight,label
5398,1.78533,1.87172,1,b
5399,2.12889,2.03783,1,s
5400,-2.33362,-1.95956,1,s
5401,-0.546107,-1.95397,1,b
5402,0.0958738,-2.28475,1,s
5403,1.15533,-2.14864,1,b
5404,1.9389,-1.76394,1,s
5405,-2.71586,-1.0651,1,b
5406,-0.776621,-1.51342,1,s
5407,0.303553,-1.31112,1,b
5408,1.33766,-1.0458,1,s
5409,2.42325,-0.922658,1,b
5410,-2.19562,0.125999,1,s
5411,-1.3858,0.0274502,1,b
5412,0.249353,0.154029,1,s
5413,0.688877,0.120082,1,b
5414,1.80365,-0.14393,1,s
5415,-2.27198,0.829941,1,b
5416,-1.88097,0.691986,1,s
5417,0.337755,1.12366,1,b
5418,1.32507,0.983615,1,s
5419,2.00017,1.15842,1,b
5420,-1.45593,1.98062,1,s
5421,-1.38061,2.23601,1,b
5422,-0.279537,1.8866,1,s
5423,1.11571,2.57044,1,b
5424,2.14765,2.06324,1,s
5425,-1.56325,-1.59359,1,s
5426,-0.931821,-2.45998,1,b
5427,-0.0962734,-2.23016,1,s
5428,1.05678,-2.32166,1,b
5429,2.23852,-2.02906,1,s
5430,-2.2007,-0.867538,1,b
5431,-0.961856,-0.831604,1,s
5432,-0.0314468,-0.96739,1,b
5433,0.578665,-0.977766,1,s
5434,1.64161,-1.1062,1,b
5435,-1.60299,-0.00693165,1,s
5436,-0.745229,-0.204862,1,b
5437,0.0615057,-0.274646,1,s
5438,1.10336,0.0483047,1,b
5439,1.65666,-0.505596,1,s
5440,-1.56189,0.821978,1,b
5441,-1.44882,0.887878,1,s
5442,0.450845,1.32701,1,b
5443,0.875097,0.516091,1,s
5444,2.22762,1.14754,1,b
5445,-1.89552,2.06872,1,s
5446,-1.25077,1.53465,1,b
5447,-0.450306,1.98053,1,s
5448,0.849851,2.14202,1,b
5449,1.71119,1.32661,1,s
5450,-1.60264,-2.37125,1,s
5451,-0.601834,-1.48283,1,b
5452,-0.51977,-2.11196,1,s
5453,1.00802,-2.00369,1,b
5454,1.82907,-2.23772,1,s
5455,-2.61491,-0.928282,1,b
5456,-0.854942,-1.70018,1,s
5457,0.0871907,-1.33268,1,b
5458,1.64798,-1.17218,1,s
5459,2.44154,-0.848711,1,b
5460,-2.03323,-0.0785103,1,s
5461,-0.839395,0.0573513,1,b
5462,0.252171,0.369961,1,s
5463,1.07717,0.407466,1,b
5464,2.40978,-0.304646,1,s
5465,-1.71026,0.67997,1,b
5466,-1.61594,1.10665,1,s
5467,0.302198,1.3801,1,b
5468,1.56714,1.46185,1,s
5469,2.14719,0.914539,1,b
5470,-1.21588,1.58215,1,s
5471,-0.970174,1.77236,1,b
5472,-0.470085,2.25992,1,s
5473,1.03951,1.96535,1,b
5474,1.96419,2.12579,1,s
5475,-1.95247,-1.88744,1,s
5476,-0.527152,-1.59201,1,b
5477,-0.124726,-2.52211,1,s
5478,0.907134,-2.22313,1,b
5479,2.17938,-2.72205,1,s
5480,-2.16987,-1.28874,1,b
5481,-0.452149,-1.0162,1,s
5482,0.462005,-1.12896,1,b
5483,1.07221,-1.42013,1,s
5484,2.45743,-1.32895,1,b
5485,-2.11218,0.0154223,1,s
5486,-1.24871,-0.431736,1,b
5487,-0.0731881,0.392576,1,s
5488,1.17958,-0.375611,1,b
5489,1.94653,0.465446,1,s
5490,-2.21384,1.24604,1,b
5491,-1.28643,1.0009,1,s
5492,0.0834364,1.46265,1,b
5493,0.837921,0.907803,1,s
5494,2.09418,0.42324,1,b
5495,-1.94576,1.64613,1,s
5496,-0.56358,1.98508,1,b
5497,-0.295828,2.35589,1,s
5498,0.49033,1.87282,1,b
5499,1.51452,2.33288,1,s
5500,-1.5373,-1.65842,1,s
5501,-1.57437,-1.90205,1,b
5502,0.284994,-2.17945,1,s
5503,1.43225,-1.99037,1,b
5504,1.91191,-2.33702,1,s
5505,-1.77216,-0.873131,1,b
5506,-1.11024,-1.06159,1,s
5507,-0.348711,-0.690071,1,b
5508,0.809268,-1.0438,1,s
5509,1.81411,-0.580406,1,b
5510,-2.06685,-0.535195,1,s
5511,-1.24962,-0.253691,1,b
5512,-0.090061,-0.414405,1,s
5513,1.47897,0.218408,1,b
5514,2.0948,0.30475,1,s
5515,-2.18035,1.4547,1,b
5516,-1.2828,1.319,1,s
5517,0.0649732,0.635625,1,b
5518,1.20609,1.38458,1,s
5519,1.58806,0.885724,1,b
5520,-1.78342,2.26102,1,s
5521,-1.65656,2.01299,1,b
5522,-0.396605,2.06867,1,s
5523,0.566805,1.62689,1,b
5524,1.92017,1.86918,1,s
5525,-1.86124,-2.41241,1,s
5526,-0.842228,-1.51823,1,b
5527,0.174862,-2.16442,1,s
5528,0.96761,-1.96843,1,b
5529,2.66624,-2.06532,1,s
5530,-1.79116,-0.963341,1,b
5531,-1.28356,-0.412151,1,s
5532,0.120931,-0.573387,1,b
5533,0.780451,-1.14212,1,s
5534,1.96742,-1.08672,1,b
5535,-2.23236,0.0800752,1,s
5536,-1.33638,-0.0179164,1,b
5537,-0.301918,0.143367,1,s
5538,1.43836,-0.457979,1,b
5539,2.07424,-0.1924,1,s
5540,-2.02934,0.78906,1,b
5541,-0.843692,1.34276,1,s
5542,-0.119518,0.694028,1,b
5543,1.13772,0.903557,1,s
5544,2.14594,1.21835,1,b
5545,-2.01911,2.15189,1,s
5546,-1.27484,2.11805,1,b
5547,0.23459,2.28647,1,s
5548,0.473605,2.06971,1,b
5549,2.26292,2.03904,1,s
5550,-1.99401,-2.06865,1,s
5551,-0.820328,-1.69959,1,b
5552,0.31838,-2.59979,1,s
5553,0.812088,-2.42146,1,b
5554,2.63381,-2.16298,1,s
5555,-2.24323,-1.07404,1,b
5556,-1.54645,-0.732885,1,s
5557,0.0611104,-1.25501,1,b
5558,1.03045,-0.983423,1,s
5559,2.11224,-0.746192,1,b
5560,-1.31616,-0.193133,1,s
5561,-0.758396,-0.673438,1,b
5562,-0.866468,0.387931,1,s
5563,1.03914,0.119898,1,b
5564,1.60747,-0.0220833,1,s
5565,-1.72399,1.26845,1,b
5566,-0.895633,1.05592,1,s
5567,0.161435,1.09912,1,b
5568,1.19995,0.978322,1,s
5569,2.00845,1.22238,1,b
5570,-2.43967,1.73139,1,s
5571,-0.480525,1.93332,1,b
5572,0.257051,1.71102,1,s
5573,1.00012,2.22107,1,b
5574,2.16557,1.9031,1,s
5575,-2.22196,-2.15634,1,s
5576,-0.982641,-2.07722,1,b
5577,-0.13799,-2.12727,1,s
5578,0.660116,-1.68911,1,b
5579,1.88747,-1.85696,1,s
5580,-2.00321,-0.840813,1,b
5581,-0.824402,-1.15207,1,s
5582,0.0268656,-0.62288,1,b
5583,1.11764,-0.817014,1,s
5584,2.05046,-1.33301,1,b
5585,-2.08942,-0.0908675,1,s
5586,-0.999555,-0.679934,1,b
5587,-0.0245872,0.703636,1,s
5588,0.913767,0.0551811,1,b
5589,1.87067,-0.274402,1,s
5590,-1.86689,0.815486,1,b
5591,-0.870131,1.31553,1,s
5592,0.0379544,1.18189,1,b
5593,1.57466,0.508746,1,s
5594,1.9996,1.2495,1,b
5595,-1.70526,2.14668,1,s
5596,-1.27504,2.61459,1,b
5597,0.39812,1.82634,1,s
5598,1.49117,2.06272,1,b
5599,1.84615,1.67413,1,s
5600,-2.1176,-1.57654,1,s
5601,-0.801627,-2.15797,1,b
5602,0.117861,-2.31779,1,s
5603,1.32145,-2.04743,1,b
5604,2.18219,-1.9545,1,s
5605,-1.81365,-1.1892,1,b
5606,-0.969007,-0.738319,1,s
5607,-0.068594,-1.38034,1,b
5608,1.13848,-0.67143,1,s
5609,2.00518,-1.13008,1,b
5610,-1.98264,-0.288236,1,s
5611,-0.596482,0.163472,1,b
5612,-0.601992,0.184782,1,s
5613,0.754946,-0.358849,1,b
5614,2.17102,-0.337923,1,s
5615,-1.48388,0.960923,1,b
5616,-0.882544,0.569889,1,s
5617,-0.189363,0.859317,1,b
5618,1.24102,0.90163,1,s
5619,2.38404,0.995053,1,b
5620,-1.62446,2.24477,1,s
5621,-1.46169,1.39933,1,b
5622,-0.23136,1.60156,1,s
5623,1.64534,2.19257,1,b
5624,2.16371,2.18182,1,s
5625,-1.68831,-1.38576,1,s
5626,-1.11632,-1.79656,1,b
5627,-0.213403,-1.99642,1,s
5628,1.28087,-2.08633,1,b
5629,1.72382,-1.64523,1,s
5630,-2.27601,-0.729348,1,b
5631,-1.35668,-1.36739,1,s
5632,-0.198989,-0.664172,1,b
5633,0.805207,-0.886531,1,s
5634,1.72922,-1.06809,1,b
5635,-2.51943,0.465101,1,s
5636,-0.217053,-0.0100517,1,b
5637,-0.488125,-0.383917,1,s
5638,0.687867,0.165091,1,b
5639,2.28591,0.477123,1,s
5640,-1.73707,1.45376,1,b
5641,-1.03757,0.735937,1,s
5642,0.596359,0.717339,1,b
5643,0.848091,1.50475,1,s
5644,1.79946,1.07583,1,b
5645,-1.41565,1.89653,1,s
5646,-1.65443,1.51684,1,b
5647,-0.206432,1.82782,1,s
5648,0.811607,2.48268,1,b
5649,2.23326,2.04657,1,s
5650,-2.02792,-1.94934,1,s
5651,-1.26658,-2.1855,1,b
5652,-0.0169495,-1.77258,1,s
5653,1.8143,-2.14785,1,b
5654,1.89318,-2.3668,1,s
5655,-1.67346,-1.06736,1,b
5656,-1.54861,-1.10277,1,s
5657,0.137351,-1.18058,1,b
5658,1.01079,-0.841467,1,s
5659,2.10439,-1.52966,1,b
5660,-2.36981,0.277947,1,s
5661,-1.02261,0.198557,1,b
5662,-0.125503,-0.168379,1,s
5663,0.854579,-0.456556,1,b
5664,2.22131,-0.388204,1,s
5665,-2.43729,1.15456,1,b
5666,-1.27747,0.923999,1,s
5667,0.0256081,1.13711,1,b
5668,0.971156,1.20571,1,s
5669,2.13608,1.10792,1,b
5670,-1.50704,1.70812,1,s
5671,-1.1853,1.63648,1,b
5672,-1.00423,2.09087,1,s
5673,0.507464,2.01491,1,b
5674,1.89474,2.12854,1,s
5675,-2.05787,-2.12686,1,s
5676,-1.05086,-2.21042,1,b
5677,-0.419602,-1.8824,1,s
5678,1.24791,-2.07449,1,b
5679,1.52876,-2.42964,1,s
5680,-1.90137,-0.988822,1,b
5681,-0.869651,-1.25048,1,s
5682,-0.0810935,-1.03567,1,b
5683,1.07019,-1.19624,1,s
5684,1.59428,-1.4788,1,b
5685,-2.04222,0.347958,1,s
5686,-0.380967,-0.152167,1,b
5687,-0.176023,0.463621,1,s
5688,1.26792,0.047979,1,b
5689,2.43765,-0.135947,1,s
5690,-1.91054,1.52448,1,b
5691,-0.874342,1.30684,1,s
5692,0.45676,0.970188,1,b
5693,0.971981,0.896977,1,s
5694,2.49494,1.14306,1,b
5695,-2.06845,2.41327,1,s
5696,-0.565569,1.48292,1,b
5697,0.610516,2.08179,1,s
5698,0.91987,2.21216,1,b
5699,1.86803,0.93841,1,s
5700,-2.14542,-1.81047,1,s
5701,-1.2782,-1.91739,1,b
5702,0.0974943,-2.0624,1,s
5703,1.04164,-2.20801,1,b
5704,1.65311,-2.29665,1,s
5705,-2.15906,-0.9811,1,b
5706,-1.05169,-1.07887,1,s
5707,-0.225565,-0.684065,1,b
5708,0.922034,-1.07614,1,s
5709,2.07529,-0.110705,1,b
5710,-1.83591,0.322557,1,s
5711,-1.07994,-0.142432,1,b
5712,0.0285403,-0.167625,1,s
5713,0.58428,0.111957,1,b
5714,1.86076,0.195009,1,s
5715,-1.88407,0.675523,1,b
5716,-0.611614,1.24728,1,s
5717,0.232256,0.565412,1,b
5718,0.929704,1.39978,1,s
5719,1.4412,0.731988,1,b
5720,-2.24363,1.9589,1,s
5721,-1.80332,1.60112,1,b
5722,-0.376496,2.50249,1,s
5723,0.82676,2.25639,1,b
5724,2.00367,1.96348,1,s
5725,-1.84429,-1.70904,1,s
5726,-0.416549,-1.77941,1,b
5727,-0.107676,-2.41759,1,s
5728,1.00477,-1.95989,1,b
5729,1.83801,-1.91353,1,s
5730,-1.87317,-0.987179,1,b
5731,-1.10177,-0.683343,1,s
5732,0.215238,-1.00173,1,b
5733,1.24987,-1.35192,1,s
5734,2.58842,-1.31597,1,b
5735,-1.99978,0.235204,1,s
5736,-1.23223,0.549186,1,b
5737,0.440696,0.154509,1,s
5738,0.768866,-0.121624,1,b
5739,2.39496,-0.11356,1,s
5740,-2.14324,0.633898,1,b
5741,-0.976317,0.795061,1,s
5742,0.142314,0.863554,1,b
5743,1.06588,0.945062,1,s
5744,2.03833,1.28413,1,b
5745,-2.62096,2.14426,1,s
5746,-1.24563,1.86675,1,b
5747,0.0994699,1.99543,1,s
5748,0.861551,2.1015,1,b
5749,2.3384,1.68062,1,s
5750,-1.87363,-1.9437,1,s
5751,-0.846565,-1.7737,1,b
5752,-0.15758,-1.8281,1,s
5753,1.31169,-1.87241,1,b
5754,1.81238,-1.39073,1,s
5755,-2.1083,-1.0944,1,b
5756,-1.24669,-1.15629,1,s
5757,-0.0337121,-0.932019,1,b
5758,1.67428,-1.56262,1,s
5759,2.42048,-1.12824,1,b
5760,-1.95803,-0.0635174,1,s
5761,-1.31087,-0.249059,1,b
5762,-0.263594,0.0791176,1,s
5763,0.799705,0.242973,1,b
5764,2.37099,-0.313309,1,s
5765,-1.86384,0.642367,1,b
5766,-1.14149,0.881531,1,s
5767,0.671202,0.897531,1,b
5768,1.34762,0.70411,1,s
5769,1.82596,1.48039,1,b
5770,-2.30262,1.56671,1,s
5771,-1.21849,2.31172,1,b
5772,-0.0736417,1.8705,1,s
5773,1.30916,2.13551,1,b
5774,2.06742,1.84848,1,s
5775,-1.91617,-1.82164,1,s
5776,-0.936342,-1.99009,1,b
5777,-0.317163,-2.22013,1,s
5778,1.04391,-1.95901,1,b
5779,1.34808,-1.91907,1,s
5780,-1.97506,-1.30817,1,b
5781,-1.18553,-0.935556,1,s
5782,0.303258,-0.919883,1,b
5783,0.492528,-1.07365,1,s
5784,2.11385,-1.23388,1,b
5785,-2.25902,-0.332613,1,s
5786,-0.801979,-0.325717,1,b
5787,0.397473,0.125164,1,s
5788,1.01592,-0.24275,1,b
5789,2.54824,-0.0193103,1,s
5790,-1.88445,1.23568,1,b
5791,-0.915648,1.30311,1,s
5792,-0.537029,1.05565,1,b
5793,0.730355,1.0642,1,s
5794,1.99943,0.973446,1,b
5795,-1.78365,2.05501,1,s
5796,-1.0026,1.73727,1,b
5797,0.0150951,1.74846,1,s
5798,0.786929,1.7007,1,b
5799,2.05783,2.14477,1,s
5800,-1.83223,-1.25473,1,s
5801,-0.735905,-1.73559,1,b
5802,0.423605,-2.10536,1,s
5803,1.24112,-2.2938,1,b
5804,2.12543,-1.85868,1,s
5805,-2.18935,-0.893105,1,b
5806,-1.43612,-1.03617,1,s
5807,0.280877,-1.46328,1,b
5808,0.819422,-1.11749,1,s
5809,2.09582,-0.866928,1,b
5810,-1.64387,0.40377,1,s
5811,-0.951703,0.274987,1,b
5812,-0.267731,0.00840282,1,s
5813,1.47911,-0.317622,1,b
5814,2.07688,0.331016,1,s
5815,-1.99014,0.498062,1,b
5816,-1.17823,1.25328,1,s
5817,0.598274,0.75269,1,b
5818,1.49004,1.1827,1,s
5819,2.05794,1.00255,1,b
5820,-1.86908,1.94998,1,s
5821,-1.06433,1.61219,1,b
5822,0.0742509,2.12121,1,s
5823,1.40297,1.8321,1,b
5824,1.83041,1.85955,1,s
5825,-2.13224,-1.64843,1,s
5826,-0.674769,-1.98557,1,b
5827,-0.144364,-2.4154,1,s
5828,0.836122,-1.99011,1,b
5829,2.2228,-1.71394,1,s
5830,-2.21013,-1.20088,1,b
5831,-1.31715,-0.748408,1,s
5832,-0.144553,-1.11611,1,b
5833,1.28444,-1.26947,1,s
5834,2.58651,-0.807398,1,b
5835,-2.39502,0.184461,1,s
5836,-1.24514,-0.469901,1,b
5837,-0.555594,-0.0159115,1,s
5838,0.631241,0.306203,1,b
5839,2.40512,0.184588,1,s
5840,-1.96183,1.27207,1,b
5841,-0.59329,0.976756,1,s
5842,0.00497156,0.984641,1,b
5843,0.783819,0.488499,1,s
5844,2.72412,0.885377,1,b
5845,-1.66105,1.74183,1,s
5846,-1.50511,1.64551,1,b
5847,0.291485,1.92444,1,s
5848,1.57243,2.31743,1,b
5849,2.31418,1.4748,1,s
5850,-1.96285,-2.43849,1,s
5851,-0.938857,-1.79876,1,b
5852,0.0587768,-1.912,1,s
5853,1.22485,-2.44646,1,b
5854,1.85398,-1.92027,1,s
5855,-2.08415,-0.515506,1,b
5856,-1.30295,-1.11317,1,s
5857,-0.234214,-0.378755,1,b
5858,1.27459,-0.827115,1,s
5859,2.12101,-0.992971,1,b
5860,-2.13931,0.118805,1,s
5861,-1.0693,0.325793,1,b
5862,-0.244591,-0.14689,1,s
5863,0.574713,-0.504176,1,b
5864,2.31041,0.288106,1,s
5865,-1.45291,1.19014,1,b
5866,-0.945327,0.45844,1,s
5867,-0.0719527,1.00302,1,b
5868,1.00557,1.02396,1,s
5869,1.65203,1.36376,1,b
5870,-2.02649,1.98346,1,s
5871,-0.659461,1.6165,1,b
5872,-0.0744738,2.14025,1,s
5873,0.976439,1.81737,1,b
5874,2.03564,1.61817,1,s
5875,-2.21505,-2.07858,1,s
5876,-1.05474,-1.84194,1,b
5877,0.508352,-2.31283,1,s
5878,1.06488,-2.12108,1,b
5879,2.07067,-2.46299,1,s
5880,-1.81726,-0.866508,1,b
5881,-1.08347,-1.36515,1,s
5882,0.0901996,-0.987592,1,b
5883,0.892359,-1.60848,1,s
5884,1.94341,-0.446882,1,b
5885,-1.88898,-0.17356,1,s
5886,-0.930182,0.160237,1,b
5887,0.356433,-0.249659,1,s
5888,1.48614,0.186472,1,b
5889,2.53535,-0.485951,1,s
5890,-1.65633,0.927762,1,b
5891,-0.520893,0.702867,1,s
5892,-0.514564,1.4012,1,b
5893,0.954608,1.11626,1,s
5894,2.27365,1.14399,1,b
5895,-2.49145,2.23906,1,s
5896,-0.961711,1.80598,1,b
5897,0.468015,1.64206,1,s
5898,0.909837,1.75346,1,b
5899,1.89175,1.69687,1,s
5900,-1.7832,-1.90859,1,s
5901,-1.11262,-2.20063,1,b
5902,-0.0778898,-1.91961,1,s
5903,1.14703,-2.66601,1,b
5904,2.39322,-2.26592,1,s
5905,-2.15012,-0.852313,1,b
5906,-0.717756,-0.795288,1,s
5907,-0.0860321,-0.819078,1,b
5908,1.03467,-1.02821,1,s
5909,2.15704,-0.814767,1,b
5910,-1.79706,0.0633587,1,s
5911,-0.852637,-0.310609,1,b
5912,0.739786,-0.538659,1,s
5913,0.540165,0.159526,1,b
5914,1.68672,-0.261763,1,s
5915,-2.04421,0.874293,1,b
5916,-1.18637,0.63463,1,s
5917,-0.476776,1.39391,1,b
5918,0.784342,1.18734,1,s
5919,1.80989,0.892831,1,b
5920,-2.34108,2.03833,1,s
5921,-0.927547,1.77451,1,b
5922,-0.14406,2.38315,1,s
5923,1.25686,2.35853,1,b
5924,1.58917,2.04752,1,s
5925,-2.17749,-1.99038,1,s
5926,-1.22741,-1.74946,1,b
5927,-0.302741,-1.7977,1,s
5928,0.680725,-1.80838,1,b
5929,1.61629,-2.22376,1,s
5930,-2.85069,-1.27638,1,b
5931,-1.00915,-1.0076,1,s
5932,-0.125734,-0.382093,1,b
5933,1.42124,-1.28751,1,s
5934,1.94818,-1.25624,1,b
5935,-1.78871,0.502621,1,s
5936,-1.30002,0.33897,1,b
5937,0.414038,0.37871,1,s
5938,0.537265,-0.400397,1,b
5939,2.4165,0.32276,1,s
5940,-1.80259,0.683721,1,b
5941,-0.981284,1.28606,1,s
5942,0.155543,1.02698,1,b
5943,1.09804,1.12016,1,s
5944,1.78662,1.70964,1,b
5945,-2.44735,2.3234,1,s
5946,-1.24819,1.72405,1,b
5947,0.263892,2.11206,1,s
5948,1.59221,1.76002,1,b
5949,2.29953,2.26356,1,s
5950,-2.19158,-2.11206,1,s
5951,-0.614353,-2.07935,1,b
5952,-0.162302,-2.28638,1,s
5953,1.44194,-2.3022,1,b
5954,2.41758,-2.1978,1,s
5955,-2.38837,-1.34928,1,b
5956,-0.810855,-1.18789,1,s
5957,0.351831,-0.639159,1,b
5958,0.95748,-0.973771,1,s
5959,1.73577,-1.10753,1,b
5960,-1.8058,-0.310389,1,s
5961,-0.802523,0.1816,1,b
5962,-0.236405,0.244879,1,s
5963,0.841896,0.383027,1,b
5964,1.71686,0.316798,1,s
5965,-2.00622,0.71291,1,b
5966,-1.39075,0.697275,1,s
5967,0.0728883,1.12218,1,b
5968,1.18166,1.06526,1,s
5969,1.83298,1.05266,1,b
5970,-1.45116,1.84795,1,s
5971,-1.51642,1.82487,1,b
5972,-0.298647,2.65859,1,s
5973,0.681362,1.90948,1,b
5974,2.08611,1.98591,1,s
5975,-1.65688,-2.63871,1,s
5976,-1.06954,-2.10881,1,b
5977,-0.242906,-2.48995,1,s
5978,1.40811,-2.28416,1,b
5979,1.48744,-1.80501,1,s
5980,-2.23926,-1.0125,1,b
5981,-0.965755,-0.658268,1,s
5982,0.342489,-0.493229,1,b
5983,0.977776,-1.62695,1,s
5984,1.76685,-0.354925,1,b
5985,-1.63855,-0.43477,1,s
5986,-1.35245,-0.451392,1,b
5987,-0.251216,-0.088392,1,s
5988,1.05705,-0.122293,1,b
5989,1.9971,-0.28199,1,s
5990,-2.12913,1.62534,1,b
5991,-1.0262,1.11645,1,s
5992,0.0868019,1.57439,1,b
5993,1.03292,1.33324,1,s
5994,1.98025,1.13601,1,b
5995,-1.79656,1.77405,1,s
5996,-0.937951,2.38859,1,b
5997,0.30168,2.10388,1,s
5998,1.15091,2.19262,1,b
5999,1.94554,2.27049,1,s
6000,-2.16909,-1.90851,1,s
6001,-0.747434,-2.40787,1,b
6002,0.0200765,-1.86427,1,s
6003,0.711141,-2.3239,1,b
6004,2.52917,-2.24843,1,s
6005,-1.54795,-1.04655,1,b
6006,-0.901326,-1.29516,1,s
6007,-0.275327,-0.921006,1,b
6008,1.22828,-1.33243,1,s
6009,1.91231,-0.992266,1,b
6010,-2.03543,0.0772223,1,s
6011,-0.606417,-0.379611,1,b
6012,-0.0807932,0.278653,1,s
6013,1.47271,-0.165076,1,b
6014,1.90844,0.140661,1,s
6015,-1.84975,0.94963,1,b
6016,-0.676924,0.623951,1,s
6017,0.142895,0.996035,1,b
6018,1.14074,0.973207,1,s
6019,1.56278,1.14858,1,b
6020,-2.07669,1.49778,1,s
6021,-0.308253,2.06383,1,b
6022,-0.367462,1.97401,1,s
6023,1.23102,2.24671,1,b
6024,2.01748,1.96175,1,s
6025,-2.00058,-1.80444,1,s
6026,-0.676391,-2.19305,1,b
6027,0.647251,-1.64173,1,s
6028,0.957235,-1.74593,1,b
6029,2.3033,-1.84135,1,s
6030,-1.71417,-1.13252,1,b
6031,-1.12493,-0.667037,1,s
6032,0.219435,-1.14352,1,b
6033,1.29118,-1.21638,1,s
6034,2.24549,-1.10432,1,b
6035,-2.03986,-0.151505,1,s
6036,-0.655251,-0.288018,1,b
6037,-0.351071,0.00700152,1,s
6038,0.742609,-0.164418,1,b
6039,2.22815,-0.122184,1,s
6040,-2.2694,0.756724,1,b
6041,-1.2793,1.00825,1,s
6042,-0.103467,1.36467,1,b
6043,1.29319,1.15304,1,s
6044,2.24597,0.755847,1,b
6045,-2.02545,2.03832,1,s
6046,-0.682337,2.10505,1,b
6047,0.0737584,2.29221,1,s
6048,0.995324,1.67641,1,b
6049,1.7596,2.0808,1,s
6050,-2.16506,-1.69438,1,s
6051,-1.03959,-1.9003,1,b
6052,-0.0610967,-1.71224,1,s
6053,1.24026,-2.59543,1,b
6054,1.68216,-2.12313,1,s
6055,-2.25408,-1.07443,1,b
6056,-1.48627,-0.75847,1,s
6057,0.418632,-1.58248,1,b
6058,0.741086,-0.947094,1,s
6059,1.93612,-1.25984,1,b
6060,-1.43196,0.136918,1,s
6061,-1.13837,0.0442913,1,b
6062,-0.43285,-0.291405,1,s
6063,1.10739,0.432052,1,b
6064,1.76327,0.205321,1,s
6065,-1.62371,1.0677,1,b
6066,-0.941874,1.13089,1,s
6067,0.318403,0.896227,1,b
6068,0.996584,1.55993,1,s
6069,2.02556,1.58111,1,b
6070,-1.94727,2.16223,1,s
6071,-0.93715,2.141,1,b
6072,0.0182175,1.752,1,s
6073,1.04913,2.30915,1,b
6074,2.29603,2.09495,1,s
6075,-2.08145,-2.12998,1,s
6076,-0.986914,-2.00251,1,b
6077,0.0365818,-2.16796,1,s
6078,0.928503,-2.04202,1,b
6079,2.05149,-2.15338,1,s
6080,-1.47043,-1.37628,1,b
6081,-1.15613,-0.701723,1,s
6082,-0.152446,-1.30879,1,b
6083,1.13294,-0.999054,1,s
6084,1.92208,-1.06786,1,b
6085,-1.93558,0.120246,1,s
6086,-1.36777,-0.451529,1,b
6087,-0.31111,-0.29129,1,s
6088,0.912501,-0.0807199,1,b
6089,1.80001,-0.239854,1,s
6090,-2.32547,1.51831,1,b
6091,-1.083,1.47664,1,s
6092,0.0519841,0.350894,1,b
6093,0.958994,1.32134,1,s
6094,2.49524,0.657819,1,b
6095,-2.30968,1.65982,1,s
6096,-0.802755,1.94622,1,b
6097,0.0221986,1.99066,1,s
6098,0.798385,2.1342,1,b
6099,2.35898,2.37081,1,s
6100,-1.79242,-1.75681,1,s
6101,-1.38899,-2.07822,1,b
6102,0.0479774,-1.65686,1,s
6103,0.969951,-2.3266,1,b
6104,2.03619,-1.73098,1,s
6105,-2.12546,-0.810249,1,b
6106,-1.34298,-1.4111,1,s
6107,-0.263919,-0.760303,1,b
6108,0.84549,-0.76196,1,s
6109,1.81794,-1.34777,1,b
6110,-1.57443,-0.298363,1,s
6111,-1.16698,0.218726,1,b
6112,-0.46926,0.338437,1,s
6113,0.843616,-0.249789,1,b
6114,2.06913,0.406385,1,s
6115,-1.7416,1.37307,1,b
6116,-0.45201,0.389008,1,s
6117,-0.0263719,0.895592,1,b
6118,1.02878,0.413917,1,s
6119,2.19361,0.848665,1,b
6120,-2.4724,1.98078,1,s
6121,-1.02792,2.29931,1,b
6122,0.146605,2.03529,1,s
6123,1.54426,2.28828,1,b
6124,2.55957,1.68846,1,s
6125,-2.01127,-1.29272,1,s
6126,-1.10318,-2.09173,1,b
6127,-0.195443,-2.55303,1,s
6128,0.382574,-1.87337,1,b
6129,2.12066,-1.7347,1,s
6130,-2.1301,-0.295954,1,b
6131,-0.868538,-1.13938,1,s
6132,-0.182537,-1.37288,1,b
6133,0.797889,-0.554397,1,s
6134,1.81435,-1.43033,1,b
6135,-2.4896,-0.0433584,1,s
6136,-0.747678,0.0664682,1,b
6137,0.0539977,-0.00350876,1,s
6138,1.20195,-0.147763,1,b
6139,2.00359,-0.103093,1,s
6140,-1.59529,0.958126,1,b
6141,-1.38615,1.31911,1,s
6142,0.129325,0.927328,1,b
6143,1.16441,1.30648,1,s
6144,1.76285,0.815872,1,b
6145,-1.80351,2.37039,1,s
6146,-0.894868,1.84705,1,b
6147,-0.219959,2.84893,1,s
6148,1.0307,2.31264,1,b
6149,2.40846,2.0833,1,s
6150,-2.637,-1.9582,1,s
6151,-1.17461,-2.3669,1,b
6152,-0.283849,-1.80469,1,s
6153,1.21675,-2.11533,1,b
6154,1.93481,-2.41989,1,s
6155,-1.6198,-0.9964,1,b
6156,-1.56283,-1.24496,1,s
6157,0.120699,-1.13624,1,b
6158,1.03121,-0.548308,1,s
6159,1.8911,-1.42448,1,b
6160,-2.07719,-0.466875,1,s
6161,-1.05204,-0.118781,1,b
6162,0.299643,-0.34656,1,s
6163,1.2721,-0.0178956,1,b
6164,1.22436,0.524409,1,s
6165,-1.71656,0.929379,1,b
6166,-1.42313,1.33332,1,s
6167,-0.134784,0.615564,1,b
6168,0.633997,0.894057,1,s
6169,1.44474,1.0287,1,b
6170,-2.43925,1.76544,1,s
